id,title,path,studio,performers,resolution,resolution_tier,bitrate_mbps,duration_min,size_gb,is_vr,rating,play_count,o_counter,quality_score,can_upscale,target_resolution,processing_tier,recommendation
2607,Take It From The Bottom,/data/recovered/recovery/recup_dir.221/f2913940864.mp4,POVR Originals,Kira Noir,7200x3600,6K,50.1,43.2,15.12,True,0,0,0,85.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2606,Archer XXX Parody: Sploosh,/data/recovered/recovery/recup_dir.221/f2843501576.mp4,POVR Originals,"Will Pounder, September Reign",7200x3600,6K,50.0,43.1,15.06,True,0,0,0,85.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2102,,/data/library/Library/Jellyfin/VR/POVR Originals/Take It From the Bottom (2021)/Take It From the Bottom (2021).mp4,POVR Originals,,7200x3600,6K,50.1,43.2,15.12,True,0,0,0,85.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2044,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_020/VR3D_020.mp4,Unknown,,7200x3600,6K,50.0,39.7,13.88,True,0,0,0,85.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2668,The Anatomy of a Scene,/data/recovered/recovery/recup_dir.227/f5352452224.mp4,WankzVR,"Skye Blue, Brad Sterling",7200x3600,6K,46.6,49.3,16.04,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2639,,/data/recovered/recovery/recup_dir.221/f3927290096_ftyp.mov,,,7168x3584,6K,40.3,50.9,14.33,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2638,,/data/recovered/recovery/recup_dir.221/f3873150072.mp4,,,7168x3584,6K,40.3,47.4,13.32,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2632,Funny As F*ck!,/data/recovered/recovery/recup_dir.221/f3700687128.mp4,VR Bangers,Demi Sutra,6144x3072,6K,30.6,56.3,12.03,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2630,The First Million,/data/recovered/recovery/recup_dir.221/f3653710608.mp4,VR Bangers,Anya Ivy,6144x3072,6K,30.8,50.1,10.78,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2627,,/data/recovered/recovery/recup_dir.221/f3571912568.mp4,,,7168x3584,6K,30.3,50.7,10.74,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2628,Family Psychologist Bella Rolland,/data/recovered/recovery/recup_dir.221/f3582539728.mp4,RealJamVR,"Kira Noir, Bella Rolland",7168x3584,6K,30.4,66.9,14.19,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2626,,/data/recovered/recovery/recup_dir.221/f3527870032.mp4,,,7168x3584,6K,30.3,63.8,13.51,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2620,A Very Special Treatment,/data/recovered/recovery/recup_dir.221/f3339103448.mp4,VR Bangers,Cecilia Lion,6144x3072,6K,30.6,42.0,8.97,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2622,The Harlot's House 2,/data/recovered/recovery/recup_dir.221/f3392196856.mp4,VR Bangers,"Ana Foxxx, Kira Noir, Sam Shock",6144x3072,6K,30.7,64.4,13.81,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2619,,/data/recovered/recovery/recup_dir.221/f3307383864.mp4,,,7168x3584,6K,40.3,53.7,15.13,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2617,,/data/recovered/recovery/recup_dir.221/f3256053064.mp4,,,7168x3584,6K,40.3,38.4,10.82,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2611,Family Psychologist Bella Rolland,/data/recovered/recovery/recup_dir.221/f3073119096.mp4,RealJamVR,"Kira Noir, Bella Rolland",7168x3584,6K,30.4,66.9,14.19,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2610,RoomMating,/data/recovered/recovery/recup_dir.221/f3040900408.mp4,MilfVR,"Becky Bandini, Tarzan Stone",6912x3456,6K,45.0,48.9,15.36,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2608,Wap XXX,/data/recovered/recovery/recup_dir.221/f2945642824.mp4,POVR Originals,"Amirah Styles, Kaiya Rose",7200x3600,6K,49.8,49.9,17.35,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2605,A Show About Fucking: Spin Off,/data/recovered/recovery/recup_dir.221/f2815105272.mp4,POVR Originals,"Alex Mack, Emma Hix",7200x3600,6K,41.6,46.6,13.54,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2601,Boss Babe,/data/recovered/recovery/recup_dir.221/f2686983784.mp4,MilfVR,Trinity St. Clair,6912x3456,6K,45.1,45.5,14.33,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2602,Stone Cold Misty,/data/recovered/recovery/recup_dir.221/f2717037896.mp4,MilfVR,"Misty Stone, John Strong",7200x3600,6K,43.5,51.6,15.69,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2603,Touched By An Angel,/data/recovered/recovery/recup_dir.221/f2749949344.mp4,MilfVR,"Joanna Angel, Alex Jett",7200x3600,6K,49.6,39.5,13.66,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2594,,/data/library/Library/Jellyfin/VR/nargnpsexabellaryanremcutout_6kvr265.mp4,,,6144x3072,6K,49.2,42.8,14.7,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2559,Try Stepdaughter Willow Ryder's Ass,/data/recovered/recovery/recup_dir.14/f802528224.mp4,RealJamVR,Willow Ryder,7168x3584,6K,30.3,49.8,10.56,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2517,Showing You the Ropes,/data/recovered/f2623892648.mp4,BaDoinkVR,Jaymee Green,7168x3584,6K,40.3,35.5,9.98,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2515,Private Property,/data/recovered/f2548204200_ftyp.mov,BaDoinkVR,Cory Chase,7168x3584,6K,40.3,51.0,14.35,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2512,Babewatch,/data/recovered/f2488412816_ftyp.mov,BaDoinkVR,"Tommy Gunn, Daisy Fuentes",7168x3584,6K,40.3,49.0,13.8,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2513,High Stakes Poker,/data/recovered/f2517361248.mp4,BaDoinkVR,"Blondie Fesser, Katrina Moreno, Emilio Ardana",7168x3584,6K,40.3,30.6,8.61,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2370,,/data/library/recup_dir.4/f5759648912.mp4,,,7200x3600,6K,41.2,44.7,12.86,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2371,,/data/library/recup_dir.4/f5846549168.mp4,,,6912x3456,6K,45.1,45.5,14.33,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2368,,/data/library/recup_dir.4/f5747073568.mp4,,,7200x3600,6K,43.5,51.6,15.69,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2356,Make A Wish!,/data/library/recup_dir.4/f5450266656.mp4,POVR Originals,"Ember Snow, David Lee",7200x3600,6K,45.5,53.4,16.98,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2354,,/data/library/recup_dir.4/f5352452224.mp4,,,7200x3600,6K,46.6,49.3,16.04,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2312,Four Hand Massage with Anal,/data/library/_recovered/recup_dir.1/f304004000.mp4,RealJamVR,"Vanessa Vega, Jesse Pony",7168x3584,6K,30.3,56.7,12.01,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2313,Skye Blue Surprises You Today,/data/library/_recovered/recup_dir.1/f329196000.mp4,RealJamVR,Skye Blue,7168x3584,6K,30.3,53.9,11.42,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2311,BDSM: Session with Arabelle Raphael,/data/library/_recovered/recup_dir.1/f272693376.mp4,RealJamVR,Arabelle Raphael,7168x3584,6K,30.3,51.1,10.82,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2308,Busty Tina Fire Solid Anal,/data/library/_recovered/recup_dir.1/f185880456.mp4,RealJamVR,Tina Fire,7168x3584,6K,30.3,52.6,11.16,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2309,Her Ass Hole as a Payment for Silence,/data/library/_recovered/recup_dir.1/f209274864.mp4,RealJamVR,"Ramon Nomar, Rebel Rhyder",7168x3584,6K,30.3,45.3,9.59,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2302,Threesome: Ebony Sisters,/data/library/_recovered/recup_dir.1/f147281912.mp4,RealJamVR,"September Reign, Cali Caliente",7168x3584,6K,30.3,58.8,12.47,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2284,,/data/library/Library/Jellyfin/2D/Unknown/f66738256/f66738256.mp4,Unknown,,7168x3584,6K,30.3,59.4,12.59,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2282,,/data/library/Library/Jellyfin/2D/Unknown/f62951424/f62951424.mp4,Unknown,,7168x3584,6K,30.3,55.6,11.78,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2280,,/data/library/Library/Jellyfin/2D/Unknown/f5936035728/f5936035728.mp4,Unknown,,7168x3584,6K,49.5,63.8,22.05,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2274,,/data/library/Library/Jellyfin/2D/Unknown/f3973697776/f3973697776.mp4,Unknown,,7168x3584,6K,40.3,43.4,12.22,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2075,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_065/VR3D_065.mp4,Unknown,,5400x2700,5K,111.7,41.0,32.0,True,0,0,0,80.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2064,,/data/library/Library/Jellyfin/VR/POVR Originals/Paint With Knockers (2025)/Paint With Knockers (2025).mp4,POVR Originals,,7200x3600,6K,45.9,44.4,14.22,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2047,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_023/VR3D_023.mp4,Unknown,,7200x3600,6K,43.5,51.6,15.69,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2049,,/data/library/Library/Jellyfin/VR/RealJamVR/Threesome Sweet Strippers (2023)/Threesome Sweet Strippers (2023).mp4,RealJamVR,,7168x3584,6K,49.5,63.8,22.05,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2043,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_019/VR3D_019.mp4,Unknown,,7200x3600,6K,50.0,43.8,15.31,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2046,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_022/VR3D_022.mp4,Unknown,,6912x3456,6K,45.1,45.5,14.33,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2042,,/data/library/Library/Jellyfin/VR/MilfVR/School's Out for September (2022)/School's Out for September (2022).mp4,,,7200x3600,6K,41.2,44.7,12.86,True,0,0,0,80.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2672,How Good Am I Stretching?,/data/recovered/recovery/recup_dir.236/f88041568.mp4,VRHush,Abella Danger,5400x2700,5K,30.7,41.0,8.79,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2670,,/data/recovered/recovery/recup_dir.236/f175740792.mp4,,,5760x2880,6K,18.2,34.1,4.34,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2623,Lion's Den,/data/recovered/recovery/recup_dir.221/f3421160320.mp4,WankzVR,Cecilia Lion,4600x2300,4K,30.3,59.8,12.64,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2621,Stolen (director's cut),/data/recovered/recovery/recup_dir.221/f3357922776.mp4,VR Bangers,"Demi Sutra, Lauren Phillips, Logan Long, Chloe Cherry, Whitn",6144x3072,6K,27.6,84.7,16.34,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2624,Why Wait?,/data/recovered/recovery/recup_dir.221/f3447676752.mp4,WankzVR,Jenna Foxx,4600x2300,4K,30.2,55.8,11.77,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2616,Half Life A XXX Parody,/data/recovered/recovery/recup_dir.221/f3230910168.mp4,VRCosplayX,Alyssa Divine,5400x2700,5K,36.3,47.3,11.99,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2615,Streets of Rage A XXX Parody,/data/recovered/recovery/recup_dir.221/f3211873512.mp4,VRCosplayX,Canela Skin,5400x2700,5K,30.2,43.1,9.08,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2529,Sara Jay's Radical Therapy,/data/recovered/f47324584.mp4,RealJamVR,Sara Jay,5760x2880,6K,18.4,58.1,7.45,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2514,Jack In The Box,/data/recovered/f2535416384.mp4,BaDoinkVR,Kagney Linn Karter,3840x1920,4K,30.2,28.9,6.1,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2508,Pay up or Put out!,/data/recovered/f2325604544.mp4,Czech VR,Lenina Crowne,5400x2700,5K,30.3,43.4,9.2,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2507,Angry Missus,/data/recovered/f2289267112.mp4,Czech VR,Kiki Minaj,5400x2700,5K,30.3,35.9,7.61,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2421,The Spirit of Xmas Horny,/data/library/recup_dir.5/f6501671024.mp4,LeninaCrowne,Lenina Crowne,5760x2880,6K,18.2,33.6,4.28,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2373,,/data/library/recup_dir.4/f6007438800.mp4,,,5400x2700,5K,45.0,56.0,17.59,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2372,,/data/library/recup_dir.4/f5903124808.mp4,,,5400x2700,5K,43.3,47.3,14.3,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2355,,/data/library/recup_dir.4/f5429381488.mp4,,,3840x1920,4K,32.2,41.1,9.23,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2273,,/data/library/Library/Jellyfin/2D/Unknown/f3843779280/f3843779280.mp4,Unknown,,6144x3072,6K,27.6,36.1,6.97,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2254,,/data/library/Library/Jellyfin/2D/Unknown/f175740792/f175740792.mp4,Unknown,,5760x2880,6K,18.2,34.1,4.34,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2147,,/data/library/Library/Jellyfin/VR/Kink VR/Your Whore (2018)/Your Whore (2018).mp4,,,3840x1920,4K,32.2,43.8,9.84,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2139,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_152/VR3D_152.mp4,Unknown,,3840x1920,4K,32.2,34.5,7.76,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2140,,/data/library/Library/Jellyfin/VR/Kink VR/Phase 2 Tight Testing (2019)/Phase 2 Tight Testing (2019).mp4,,,3840x1920,4K,32.2,39.0,8.78,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2142,,/data/library/Library/Jellyfin/VR/Kink VR/Science Bitches (2019)/Science Bitches (2019).mp4,,,3840x1920,4K,32.2,32.4,7.3,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2136,,/data/library/Library/Jellyfin/VR/Kink VR/Bruising Business (2019)/Bruising Business (2019).mp4,,,3840x1920,4K,32.2,35.2,7.92,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2097,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_107/VR3D_107.mp4,Unknown,,5760x2880,6K,17.6,15.2,1.87,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2098,,/data/library/Library/Jellyfin/VR/Wank It Now VR/Jerk Off Instructions (2020)/Jerk Off Instructions (2020).mp4,,,5760x2880,6K,17.0,13.1,1.56,True,0,1,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2086,,/data/library/Library/Jellyfin/VR/LeninaCrowne/The Spirit of Xmas Horny (2019)/The Spirit of Xmas Horny (2019).mp4,LeninaCrowne,Lenina Crowne,5760x2880,6K,18.2,33.6,4.28,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2081,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_091/VR3D_091.mp4,Unknown,,3840x1920,4K,30.2,28.1,5.92,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2082,,/data/library/Library/Jellyfin/VR/BabeVR/Main Squeeze (2018)/Main Squeeze (2018).mp4,BabeVR,,3840x1920,4K,32.2,29.0,6.53,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2083,,/data/library/Library/Jellyfin/VR/BabeVR/No Stone Unturned (2021)/No Stone Unturned (2021).mp4,BabeVR,,3840x1920,4K,32.2,41.1,9.23,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2080,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_090/VR3D_090.mp4,Unknown,,3840x1920,4K,32.2,36.4,8.19,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2070,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_056/VR3D_056.mp4,Unknown,,5760x2880,6K,20.8,33.6,4.88,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2053,,/data/library/Library/Jellyfin/VR/Unknown/VR3D_029/VR3D_029.mp4,Unknown,,6144x3072,6K,28.6,72.5,14.49,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2051,,/data/library/Library/Jellyfin/VR/VRCosplayX/Apex A XXX Parody (2019)/Apex A XXX Parody (2019).mp4,,,5400x2700,5K,45.0,56.0,17.59,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2048,,/data/library/Library/Jellyfin/VR/VRCosplayX/Half Life a XXX Parody (2020)/Half Life a XXX Parody (2020).mp4,,,5400x2700,5K,43.3,47.3,14.3,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
1845,,/data/library/Library/Jellyfin/VR/MixedX/Let's Cheat (2022)/Let's Cheat (2022).mp4,,Lenina Crowne,5760x2880,6K,16.6,33.0,3.82,True,0,0,0,75.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
939,,/data/recovered/recovery/recup_dir.227/f5429381488.mp4,BabeVR,,3840x1920,4K,32.2,41.1,9.23,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
936,Dolce Dreams,/data/library/Library/Jellyfin/VR/BabeVR/Dolce Dreams (2021)/Dolce Dreams (2021).mp4,BabeVR,Darcie Dolce,3840x1920,4K,32.2,36.4,8.19,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
937,Dolce Vita,/data/library/Library/Jellyfin/VR/BabeVR/Dolce Vita (2018)/Dolce Vita (2018).mp4,BabeVR,Darcie Dolce,3840x1920,4K,30.2,28.1,5.92,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
938,Main Squeeze,/data/library/recup_dir.4/f5415692392.mp4,BabeVR,Kagney Linn Karter,3840x1920,4K,32.2,29.0,6.53,True,0,0,0,75.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2691,,/data/recovered/stepmom-motivation_2880p.mp4,,,5760x2880,6K,12.9,37.6,3.38,True,0,0,0,70.0,True,8K,tier2_runpod,6K VR - upscale to 8K on RunPod
2685,,/data/recovered/recovery/recup_dir.8/f353149096.mp4,,,4096x2048,4K,27.1,44.3,8.4,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2667,,/data/recovered/recovery/recup_dir.227/f4876789304.mp4,,,4080x2040,4K,15.8,54.3,6.0,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2665,,/data/recovered/recovery/recup_dir.227/f4822583944.mp4,,,4080x2040,4K,17.5,40.0,4.88,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2663,,/data/recovered/recovery/recup_dir.227/f4787441944.mp4,,,4080x2040,4K,16.2,42.1,4.76,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2662,,/data/recovered/recovery/recup_dir.227/f4766291344.mp4,,,4080x2040,4K,17.9,43.5,5.44,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2661,,/data/recovered/recovery/recup_dir.227/f4736247488.mp4,,,4080x2040,4K,17.1,53.1,6.34,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2660,,/data/recovered/recovery/recup_dir.227/f4707163992.mp4,,,4080x2040,4K,17.7,64.0,7.93,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2659,,/data/recovered/recovery/recup_dir.227/f4679408600.mp4,,,4080x2040,4K,16.9,68.7,8.09,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2657,,/data/recovered/recovery/recup_dir.227/f4626990624.mp4,,,4080x2040,4K,17.8,65.1,8.09,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2656,,/data/recovered/recovery/recup_dir.227/f4597357792.mp4,,,4080x2040,4K,16.2,34.1,3.86,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2654,,/data/recovered/recovery/recup_dir.227/f4540820768.mp4,,,4080x2040,4K,15.3,45.6,4.87,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2653,Big Boobs Fun,/data/recovered/recovery/recup_dir.227/f4518982752.mp4,RealJamVR,Nathaly Cherie,4080x2040,4K,16.0,37.4,4.18,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2652,,/data/recovered/recovery/recup_dir.227/f4484946232.mp4,,,4080x2040,4K,18.0,62.4,7.84,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2651,Anal Satisfaction,/data/recovered/recovery/recup_dir.227/f4459372088.mp4,RealJamVR,Nicole Love,3840x1920,4K,29.8,31.2,6.51,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2650,,/data/recovered/recovery/recup_dir.227/f4442585208.mp4,,,4080x2040,4K,16.4,43.5,4.99,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2558,,/data/recovered/recovery/recup_dir.14/f787200480.mp4,,,4080x2040,4K,15.8,66.3,7.31,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2553,,/data/recovered/recovery/recup_dir.14/f741423744.mp4,,,4080x2040,4K,16.9,34.0,4.01,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2555,,/data/recovered/recovery/recup_dir.14/f759251216.mp4,,,4080x2040,4K,15.9,34.0,3.76,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2556,,/data/recovered/recovery/recup_dir.14/f767139392.mp4,,,4080x2040,4K,16.9,47.3,5.58,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2554,Shadow and Bone (A XXX Parody),/data/recovered/recovery/recup_dir.14/f749839040.mp4,VR Conk,Anastasia Brokelyn,4080x2040,4K,15.6,41.2,4.49,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2549,,/data/recovered/recovery/recup_dir.14/f690022968.mp4,,,4080x2040,4K,16.6,43.7,5.05,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2552,,/data/recovered/recovery/recup_dir.14/f727486016.mp4,,,4080x2040,4K,18.1,52.7,6.65,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2550,Mighty Wizard XXX Parody,/data/recovered/recovery/recup_dir.14/f700623232.mp4,VR Conk,Alexia Anders,4080x2040,4K,18.0,40.9,5.14,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2551,Mortal Cumbat,/data/recovered/recovery/recup_dir.14/f711413008.mp4,VR Conk,"Brandi Love, Anna Claire Clouds",4080x2040,4K,16.7,65.8,7.66,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2546,,/data/recovered/recovery/recup_dir.14/f629534936.mp4,,,4080x2040,4K,16.0,2.0,0.22,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2547,,/data/recovered/recovery/recup_dir.14/f638392632.mp4,,,4080x2040,4K,18.0,23.3,2.93,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2534,,/data/recovered/f4832823616.mp4,,,4080x2040,4K,17.8,61.5,7.64,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2535,,/data/recovered/f4854071352.mp4,,,4080x2040,4K,17.7,55.6,6.87,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2533,,/data/recovered/f4811807624.mp4,,,4080x2040,4K,17.7,41.6,5.14,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2530,Hot Robbery 4: Home Alone,/data/recovered/f4755860240.mp4,RealJamVR,"Kyle Mason, Hime Marie, Rebel Lynn",4080x2040,4K,15.6,45.6,4.97,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2526,Four Hand Massage with Anal,/data/recovered/f4666181752.mp4,RealJamVR,"Vanessa Vega, Jesse Pony",4080x2040,4K,15.9,56.7,6.31,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2527,Her Ass Hole as a Payment for Silence,/data/recovered/f4696382000.mp4,RealJamVR,"Ramon Nomar, Rebel Rhyder",4080x2040,4K,16.3,45.3,5.14,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2528,Horny neighbor lady,/data/recovered/f4723801968.mp4,RealJamVR,Cassie Del Isla,4080x2040,4K,15.1,56.4,5.93,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
2521,,/data/recovered/f4527749816.mp4,,,4080x2040,4K,16.6,53.8,6.23,True,0,0,0,70.0,True,6K,tier3_local,4K VR - upscale to 6K locally
